专享央视,#genre#
CCTV9,http://110.53.218.182:9902/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://101.81.119.90:8888/udp/239.45.3.4:5140
CCTV9,http://223.10.24.65:8083/udp/239.1.1.16:8016
CCTV9,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010217/main.m3u8
CCTV9,http://220.164.192.48:50085/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://27.184.66.142:1024/rtp/239.254.200.59:8112
CCTV9,http://221.213.69.82:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://fangke.blueswords.com:9901/tsfile/live/0009_1.m3u8
CCTV9,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV9,http://58.216.229.130:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://114.253.253.223:4022/rtp/239.3.1.62:8112
CCTV9,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226434/index.m3u8
CCTV9,https://vip.taoiptv.cn/source/jsyd.php?id=G_CCTV-9.m3u8&sign=h51x7y
CCTV9,http://www.zz49.top:4022/udp/239.77.1.160:5146
CCTV9,http://175.0.32.62:8081/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://36.32.174.67:60080/newlive/live/hls/12/live.m3u8
CCTV9,http://117.32.85.6:8014/rtp/239.112.205.85:5140
CCTV9,http://58.48.37.158:1111/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225734/index.m3u8
CCTV9,http://1.82.70.88:8021/rtp/239.112.205.85:5140
CCTV9,http://47.102.200.34:18081/live/program/live/cctv9hd8m/8000000/mnf.m3u8
CCTV9,http://119.164.81.193:9901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV9,http://223.75.148.190:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://61.157.139.15:9901/tsfile/live/2379_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV9,http://59.173.243.210:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://vl15191373.imwork.net:8880/udp/239.93.1.24:5140
CCTV9,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010217/1.m3u8?
CCTV9,http://36.135.52.57:9901/tsfile/live/0009_1.m3u8?key=txiptv
CCTV9,http://60.4.9.40:9901/tsfile/live/0009_1.m3u8?key=txiptv
CCTV9,http://116.117.105.198:8096/tsfile/live/0009_1.m3u8
CCTV9,p3p://108.181.32.169:28946/64260cef0008fa21edfc09a37d024704
CCTV9,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV9,https://vip.taoiptv.cn/source/gitv.php?id=CCTV9hd-8M.m3u8&sign=h51x7y
CCTV9,http://119.142.76.36:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://1732e975z9.zicp.fun:8082/hls/10/index.m3u8
CCTV9,http://223.107.105.100:9901/tsfile/live/0009_1.m3u8?key=txiptv
CCTV9,https://vip.taoiptv.cn/source/gzyx.php?id=0f8ce350b1250e8e50f4d1b10042b1c5.m3u8&sign=h51x7y
CCTV9,http://223.241.247.214:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://123.113.183.117:9000/rtp/239.3.1.62:8112
CCTV9,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010052/index.m3u8
CCTV9,http://60.26.62.138:4022/rtp/225.1.1.119:5002
CCTV9,http://59.173.183.242:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://123.182.60.29:9002/hls/51/index.m3u8
CCTV9,http://182.138.184.35:6666/udp/239.93.1.24:5140
CCTV9,http://58.48.5.186:1111/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://111.14.181.15:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://60.7.56.33:4000/rtp/239.253.92.107:6020
CCTV9,http://[2409:8087:74f0:22::4]:6410/270000001128/9900000505/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000505
CCTV9,http://www.zz49.top:4022/udp/239.77.1.168:5146
CCTV9,http://114.55.117.163:8081/iptv/gitv.php?id=CCTV9hd-8M.m3u8&sign=h51x7y
CCTV9,http://tvbox6.icu/tv/migu.php?id=cctv9
CCTV9,http://183.130.6.35:8889/udp/233.50.200.23:5140
CCTV9,http://61.136.172.236:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://[2409:8087:1a01:df::4003]/TVOD/88888888/224/3221225676/main.m3u8
CCTV9,http://117.114.153.18:8180/TV00000000000000000142@HHZT
CCTV9,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225734/index.m3u8
CCTV9,http://dms.yryyj.site:8188/udp/239.76.246.159:1234
CCTV9,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225734/index.m3u8
CCTV9,http://beijinglive.online.domybox.com:91/live/CCTV9hd-8M/live.m3u8
CCTV9,http://112.234.23.81:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://112.6.165.112:9901/tsfile/live/0009_1.m3u8?key=txiptv
CCTV9,http://1.82.70.88:8020/rtp/239.112.205.85:5140
CCTV9,http://1b6467f415.iok.la:9931/tsfile/live/1029_1.m3u8
CCTV9,http://www.zz49.top:4022/udp/239.77.0.135:5146
CCTV9,http://171.109.52.42:6666/udp/239.81.0.117:4056
CCTV9,http://114.253.253.97:4001/rtp/239.3.1.62:8112
CCTV9,http://220.166.250.165:4022/udp/239.93.1.24:5140
CCTV9,http://58.57.21.166:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://117.72.68.25:9930/migu.php?id=cctv9
CCTV9,http://ygbh666.cn/aikmigu.php?id=cctv9
CCTV9,http://www.furymax.top:85/rtp/239.69.1.104:10262
CCTV9,http://113.118.194.125:5000/udp/239.77.1.160:5146
CCTV9,http://116.226.30.31:4022/udp/239.45.3.4:5140
CCTV9,http://119.163.57.184:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://116.128.242.83:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV9,http://123.112.240.21:5555/rtp/239.3.1.62:8112
CCTV9,http://115.230.189.89:9999/rtp/233.50.201.121:5140
CCTV9,https://vip.taoiptv.cn/source/itv.php?id=CCTV950FPS.m3u8&sign=h51x7y
CCTV9,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225734/index.m3u8
CCTV9,http://49.76.53.232:4000/rtp/239.49.8.133:6000
CCTV9,http://111.167.65.196:4022/udp/225.1.1.119:5002
CCTV9,http://121.24.98.230:8090/hls/17/index.m3u8
CCTV9,http://111.123.105.133:8881/rtp/238.255.2.155:5999
CCTV9,http://222.186.57.43:22222/php/migu.php?id=CCTV9
CCTV9,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000014583/1.m3u8
CCTV9,http://183.223.157.33:9901/tsfile/live/0009_1.m3u8?key=txiptv
CCTV9,http://119.163.199.98:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://118.122.189.74:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://222.186.57.43:22222/php/best.php?id=CCTV9&live=/PLTV/
CCTV9,http://180.158.130.39:1024/udp/239.45.3.4:5140
CCTV9,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010217/
CCTV9,http://ttkx.live:55/lib/aikan.php?id=cctv9
CCTV9,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.172:9020
CCTV9,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000505
CCTV9,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000028286/1.m3u8
CCTV9,http://1.203.120.157:9000/udp/225.1.8.109:8032
CCTV9,http://117.27.190.42:9998/tsfile/live/23240_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000014583/
CCTV9,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010217/1.m3u8
CCTV9,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225734/index.m3u8?
CCTV9,http://omnix.cn:4000/udp/225.1.8.9:8112
CCTV9,http://111.193.225.167:8888/rtp/239.3.1.62:8112
CCTV9,http://171.109.52.42:6666/udp/239.81.0.21:4056
CCTV9,http://60.12.183.46:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://cdn.jdshipin.com:8880/ysp.php?id=cctv9
CCTV9,http://120.234.5.29:6000/udp/239.20.0.199:2196
CCTV9,http://1.82.70.88:8008/rtp/239.112.205.85:5140
CCTV9,http://113.118.194.125:5000/udp/239.77.0.135:5146
CCTV9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV9,http://59.173.183.242:9901/tsfile/live/0009_1.m3u8?key=txiptv
CCTV9,http://58.19.38.162:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002144/index.m3u8
CCTV9,http://123.113.237.160:8888/rtp/239.3.1.62:8112
CCTV9,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225734/index.m3u8
CCTV9,http://alvin.ergotron.net:8000/udp/239.77.1.168:5146
CCTV9,http://iptvcyp.top:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://117.114.153.26:8180/TV00000000000000000142@HHZT
CCTV9,http://58.51.111.46:1111/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://123.138.216.44:9902/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://221.12.3.18:8980/live/cctv9/index.m3u8
CCTV9,http://61.190.129.195:8688/rtp/238.1.78.240:7792
CCTV9,http://211.158.154.60:8005/udp/225.0.4.131:7980
CCTV9,http://171.213.207.119:5555/udp/239.93.1.24:5140
CCTV9,http://58.57.21.166:9901/tsfile/live/0009_1.m3u8
CCTV9,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225734/index.m3u8
CCTV9,http://58.220.219.14:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://wouu.net:9977/udp/239.93.1.24:5140
CCTV9,http://221.221.153.193:8888/rtp/239.3.1.62:8112
CCTV9,http://114.55.117.163:8081/iptv/itv.php?id=CCTV950FPS.m3u8&sign=h51x7y
CCTV9,http://61.163.181.78:9901/tsfile/live/0009_1.m3u8
CCTV9,http://bl.dchwtq.asia:10000/rtp/239.69.1.104:10262
CCTV9,http://59.62.8.250:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://123.113.183.117:9000/rtp/239.3.1.9:8032
CCTV9,http://1.203.120.157:9000/udp/225.1.8.9:8112
CCTV9,http://183.24.48.6:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://119.123.177.183:4022/udp/239.77.0.135:5146
CCTV9,http://182.104.192.98:8180/TV00000000000000000015@HHZT
CCTV9,http://123.138.22.30:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://221.0.78.198:1681/hls/10209/index.m3u8
CCTV9,http://218.241.192.50:8808/rtp/239.3.1.62:8112
CCTV9,http://124.128.73.58:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://116.128.224.11:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://223.75.148.190:9901/tsfile/live/0009_1.m3u8?key=txiptv
CCTV9,http://113.68.17.39:4022/udp/239.77.1.160:5146
CCTV9,http://36.35.16.98:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://fangke.blueswords.com:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
CCTV9,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225734/index.m3u8
CCTV9,http://123.129.70.178:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226434/index.m3u8
CCTV9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
CCTV10,http://121.24.98.230:8090/hls/18/index.m3u8
CCTV10,http://58.48.5.186:1111/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://dms.yryyj.site:8188/udp/239.76.246.160:1234
CCTV10,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225730/index.m3u8
CCTV10,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV10,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000023734/
CCTV10,http://220.166.250.165:4022/udp/239.93.1.28:5140
CCTV10,p3p://108.181.32.169:22204/64260d0a000e81f1edfc74866d9b5c0f
CCTV10,http://117.32.85.6:8014/rtp/239.112.205.86:5140
CCTV10,http://60.7.56.33:4000/rtp/239.253.92.196:6061
CCTV10,http://tvbox6.icu/tv/migu.php?id=cctv10
CCTV10,http://120.234.5.29:6000/udp/239.20.0.200:2198
CCTV10,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265010
CCTV10,p3p://108.181.32.169:28946/64260d0a000e81f1edfc74866d9b5c0f
CCTV10,http://www.zz49.top:4022/udp/239.77.1.169:5146
CCTV10,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000506
CCTV10,http://223.241.247.214:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://60.4.9.40:9901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV10,http://171.109.52.42:6666/udp/239.81.0.118:4056
CCTV10,http://beijinglive.online.domybox.com:91/live/CCTV10hd-8M/live.m3u8
CCTV10,http://222.186.57.43:22222/php/migu.php?id=CCTV10
CCTV10,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225730/index.m3u8?
CCTV10,http://36.32.174.67:60080/newlive/live/hls/13/live.m3u8
CCTV10,http://[2409:8087:74d9:21::6]/270000001322/69900158041111100000002146/index.m3u8
CCTV10,http://58.220.219.14:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://113.118.194.125:5000/udp/239.77.0.134:5146
CCTV10,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.176:9044
CCTV10,http://114.55.117.163:8081/iptv/gitv.php?id=CCTV10hd-8M.m3u8&sign=h51x7y
CCTV10,http://110.53.218.182:9902/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://221.0.78.198:1681/hls/10210/index.m3u8
CCTV10,http://47.102.200.34:18081/live/program/live/cctv10hd8m/8000000/mnf.m3u8
CCTV10,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV10,http://61.136.67.238:50085/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://222.134.245.16:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://119.163.57.184:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226473/index.m3u8
CCTV10,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002146/1.m3u8
CCTV10,https://vip.taoiptv.cn/source/gzyx.php?id=a1a56acc29d03965227b40ff665e2377.m3u8&sign=h51x7y
CCTV10,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
CCTV10,http://www.furymax.top:85/rtp/239.69.1.105:10268
CCTV10,http://183.130.6.35:8889/udp/233.50.200.22:5140
CCTV10,http://ttkx.live:55/lib/aikan.php?id=cctv10
CCTV10,http://183.24.48.6:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://14.19.146.196:4022/udp/239.77.0.134:5146
CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV10,http://112.234.23.81:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://202.100.46.58:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://110.53.218.182:9902udp://@238.0.0.1:8010
CCTV10,http://116.226.30.31:4022/udp/239.45.3.8:5140
CCTV10,http://[2409:8087:74d9:21::6]:80/270000001322/69900158041111100000002146/index.m3u8
CCTV10,http://118.122.189.74:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://117.114.153.26:8180/TV00000000000000000143@HHZT
CCTV10,http://112.6.165.112:9901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV10,http://175.0.32.62:8081/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226473/index.m3u8
CCTV10,http://58.48.37.158:1111/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://1732e975z9.zicp.fun:8082/hls/11/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV10,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV10HD/index.m3u8?gMac=unknown&livodToken=3372eeac7f52075d36d0edd66eab703b95c8eb3ddf8502186f235a1d890717d9_1720508080_604800&fromCDN=ws
CCTV10,http://111.193.225.167:8888/rtp/239.3.1.63:8116
CCTV10,http://[2409:8087:1a01:df::4027]/TVOD/88888888/224/3221226128/main.m3u8
CCTV10,http://121.19.134.125:808/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://119.164.81.193:9901/tsfile/live/0011_1.m3u8?key=txiptv
CCTV10,http://bjlive.u.domybox.com:91/live/CCTV10hd-8M/live.m3u8
CCTV10,http://116.117.105.198:8096/tsfile/live/0010_1.m3u8
CCTV10,http://113.68.17.39:4022/udp/239.77.1.113:5146
CCTV10,http://60.12.183.46:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://111.167.65.196:4022/udp/225.1.1.140:5002
CCTV10,http://125.93.74.27:9002/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://114.55.117.163:8081/iptv/itv.php?id=CCTV1050FPS.m3u8&sign=h51x7y
CCTV10,http://zhixiao.outside.live.pthv.gitv.tv/live/CCTV10hd-8M/live.m3u8
CCTV10,http://183.223.157.33:9901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV10,http://223.10.24.65:8083/udp/239.1.1.17:8017
CCTV10,http://223.75.148.190:9901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV10,http://58.57.21.166:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://1.203.120.157:9000/udp/225.1.8.10:8116
CCTV10,http://220.249.114.102:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://113.67.164.10:8888/udp/239.77.1.113:5146
CCTV10,http://1.203.120.157:9000/udp/225.1.8.110:8228
CCTV10,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226164/index.m3u8
CCTV10,http://116.128.242.83:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,p2p://142.54.189.230:2215/64df4f5e000d9fd9059432b626b91c45.ts
CCTV10,http://218.20.54.213:8888/udp/239.77.1.113:5146
CCTV10,http://180.158.130.39:1024/udp/239.45.3.8:5140
CCTV10,http://123.112.240.21:5555/rtp/239.3.1.63:8116
CCTV10,http://alvin.ergotron.net:8000/udp/239.77.1.113:5146
CCTV10,http://fangke.blueswords.com:9901/tsfile/live/0010_1.m3u8
CCTV10,http://123.113.237.160:8888/rtp/239.3.1.63:8116
CCTV10,http://1.82.70.88:8020/rtp/239.112.205.86:5140
CCTV10,http://222.186.57.43:22222/php/best.php?id=CCTV10&live=/PLTV/
CCTV10,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010203/index.m3u8
CCTV10,http://117.114.153.18:8180/TV00000000000000000143@HHZT
CCTV10,http://113.68.17.39:4022/udp/239.77.0.134:5146
CCTV10,http://61.157.139.15:9901/tsfile/live/2380_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://117.72.68.25:9930/migu.php?id=cctv10
CCTV10,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226164/index.m3u8
CCTV10,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226473/index.m3u8
CCTV10,http://fangke.blueswords.com:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://61.190.129.195:8688/rtp/238.1.78.241:7800
CCTV10,http://[2409:8087:1a01:df::4023]/TVOD/88888888/224/3221225677/main.m3u8
CCTV10,http://218.241.192.50:8808/rtp/239.3.1.63:8116
CCTV10,https://vip.taoiptv.cn/source/jsyd.php?id=G_CCTV-10-HQ.m3u8&sign=h51x7y
CCTV10,http://119.142.76.36:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://36.35.16.98:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://wouu.net:9977/udp/239.93.1.28:5140
CCTV10,http://111.123.105.133:8881/rtp/238.255.2.13:5999
CCTV10,http://cdn.jdshipin.com:8880/ysp.php?id=cctv10
CCTV10,http://123.113.183.117:9000/rtp/239.3.1.63:8116
CCTV10,http://114.253.253.223:4022/rtp/239.3.1.63:8116
CCTV10,http://58.216.229.130:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://27.184.66.142:1024/rtp/239.254.200.160:6000
CCTV10,http://www.zz49.top:4022/udp/239.77.0.134:5146
CCTV10,http://1.82.70.88:8008/rtp/239.112.205.86:5140
CCTV10,http://221.221.153.193:8888/rtp/239.3.1.63:8116
CCTV10,http://122.139.47.206:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010203/1.m3u8
CCTV10,http://59.173.183.242:9901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV10,http://119.163.199.98:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://123.182.60.29:9002/hls/10/index.m3u8
CCTV10,http://49.76.53.232:4000/rtp/239.49.8.134:6000
CCTV10,http://60.26.62.138:4022/rtp/225.1.1.140:5002
CCTV10,http://58.19.38.162:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225730/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226473/index.m3u8
CCTV10,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000010000016738/1.m3u8
CCTV10,http://171.109.52.42:6666/udp/239.81.0.22:4056
CCTV10,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000012827/1.m3u8
CCTV10,http://124.128.73.58:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225730/index.m3u8
CCTV10,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226473/index.m3u8
CCTV10,http://59.173.243.210:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://rihou.cc:567/aikan.php?id=cctv10
CCTV10,http://iptvcyp.top:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000023734/1.m3u8
CCTV10,http://www.zz49.top:4022/udp/239.77.1.113:5146
CCTV10,http://61.136.172.236:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://61.138.128.226:19901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://114.253.253.97:4001/rtp/239.3.1.63:8116
CCTV10,http://vl15191373.imwork.net:8880/udp/239.93.1.28:5140
CCTV10,http://171.213.207.119:5555/udp/239.93.1.28:5140
CCTV10,https://vip.taoiptv.cn/source/itv.php?id=CCTV1050FPS.m3u8&sign=h51x7y
CCTV10,http://bl.dchwtq.asia:10000/rtp/239.69.1.105:10268
CCTV10,http://223.107.105.100:9901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV10,http://jxcbn.ws-cdn.gitv.tv/hls/CCTV10HD/index.m3u8?gMac=unknown&livodToken=fabd3816e5335ddba8d1d88c9536a13c2675337479957dee07e669564a88f4e7_1720504638_604800&fromCDN=ws
CCTV10,http://123.129.70.178:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://ygbh666.cn/aikmigu.php?id=cctv10
CCTV10,http://119.163.63.188:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://182.138.184.35:6666/udp/239.93.1.28:5140
CCTV10,http://123.113.183.117:9000/rtp/239.3.1.10:8228
CCTV10,http://111.14.181.15:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000026367/1.m3u8
CCTV10,https://vip.taoiptv.cn/source/gitv.php?id=CCTV10hd-8M.m3u8&sign=h51x7y
CCTV10,http://58.51.111.46:1111/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://115.230.189.89:9999/rtp/233.50.201.122:5140
CCTV10,http://113.57.20.158:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226473/index.m3u8
